27406,24,163,63
27405,24,1616,60
27404,24,960,88
27403,24,1424,80
27402,24,450,7
27401,24,306,52
27400,24,342,39
27399,25,1340,59
27398,25,1938,24
27397,25,1266,80
27396,25,133,29
27395,25,1690,87
27394,25,1030,47
27393,25,1290,63
27392,25,410,50
27391,25,1049,41
27390,25,833,13
27389,25,1702,77
27388,25,398,17
27387,25,969,9
27386,25,416,18
27385,25,1193,83
27384,25,80,34
27383,25,236,27
27382,25,1223,88
27381,25,895,86
27380,25,1680,78
27379,26,895,54
27378,26,516,9
27377,26,241,36
27376,26,1445,23
27375,26,69,96
27374,26,363,14
27373,26,1560,20
27372,26,1803,90
27371,27,957,22
27370,27,874,22
27369,27,1600,45
27368,27,1487,16
27367,27,702,80
27366,27,1610,65
27365,27,1121,66
27364,27,187,99
27363,28,191,27
27362,28,854,13
27361,28,1626,26
27360,28,438,100
27359,28,940,35
27358,28,540,56
27357,28,469,22
27356,28,635,18
27355,28,1373,56
27354,28,379,71
27353,28,523,58
27352,28,537,71
27351,28,562,19
27350,28,1770,19
27349,28,1333,6
27348,28,1866,74
27347,28,1552,32
27346,28,492,93
27345,28,518,64
27344,28,1187,45
27343,29,1717,22
27342,29,1191,63
27341,29,457,30
27340,29,1971,9
27339,29,1429,66
27338,29,733,52
27337,29,1028,96
27336,29,236,3
27335,30,1542,54
27334,30,1825,13
27333,30,1882,48
27332,30,1279,8
27331,30,1565,13
27330,30,1863,2
27329,30,133,64
27328,30,1443,60
27327,30,1227,15
27326,30,473,87
27325,30,603,62
27324,30,859,61
27323,30,979,23
27322,30,347,12
27321,30,820,70
27320,30,1032,53
27319,30,949,100
27318,30,1983,43
27317,31,606,29
27316,31,1078,69
27315,31,962,1
27314,31,901,69
27313,31,1800,43
27312,31,1583,21
27311,31,540,55
27310,31,978,75
27309,31,82,49
27308,31,1200,68
27307,31,1007,83
27306,31,1904,39
27305,31,277,49
27304,31,1387,4
27303,31,610,60
27302,31,824,34
27301,31,813,61
27300,31,334,29
27299,32,286,46
27298,32,611,60
27297,32,537,21
27296,32,1605,47
27295,32,1525,49
27294,32,868,93
27293,32,923,31
27292,32,741,22
27291,32,143,30
27290,32,584,92
27289,32,1321,37
27288,32,683,60
27287,32,631,40
27286,32,1552,7
27285,32,292,85
27284,32,341,71
27283,32,224,21
27282,32,96,99
27281,32,772,11
27280,32,1003,79
27279,33,1350,93
27278,33,852,77
27277,33,1391,83
27276,33,1161,45
27275,33,1079,83
27274,33,537,35
27273,33,1282,78
27272,33,1570,68
27271,33,45,30
27270,33,1329,32
27269,33,1524,97
27268,33,880,89
27267,33,592,43
27266,33,1638,3
27265,33,1038,38
27264,33,906,88
27263,33,860,23
27262,33,539,42
27261,33,584,33
27260,33,143,68
27259,34,236,21
27258,34,586,63
27257,34,1697,11
27256,34,1973,99
27255,34,1240,20
27254,34,87,66
27253,34,552,22
27252,34,120,64
27251,34,1679,33
27250,34,543,35
27249,34,1560,46
27248,34,1883,10
27247,35,1808,60
27246,35,1303,35
27245,35,167,78
27244,35,140,82
27243,35,1672,100
27242,35,445,100
27241,35,688,10
27240,35,1024,56
27239,35,374,54
27238,35,1929,91
27237,35,763,89
27236,35,478,65
27235,35,1918,1
27234,35,958,2
27233,35,1764,48
27232,35,912,88
27231,35,1478,40
27230,35,775,87
27229,36,254,82
27228,36,1424,65
27227,36,304,69
27226,36,1205,54
27225,36,1249,95
27224,36,1954,32
27223,36,1003,22
27222,36,734,43
27221,36,220,38
27220,36,1631,75
27219,36,1321,80
27218,36,898,91
27217,36,577,42
27216,36,543,67
27215,36,383,83
27214,36,705,100
27213,36,370,22
27212,36,172,87
27211,37,362,83
27210,37,48,65
27209,37,414,76
27208,37,1741,59
27207,37,1765,55
27206,37,1853,90
27205,37,1903,57
27204,37,107,4
27203,38,1181,31
27202,38,1269,53
27201,38,1234,17
27200,38,637,34
27199,38,1275,30
27198,38,237,57
27197,38,1723,22
27196,38,670,36
27195,38,770,46
27194,38,1132,86
27193,38,383,6
27192,38,796,24
27191,38,798,54
27190,38,1925,31
27189,38,1381,33
27188,38,1210,34
27187,38,1713,43
27186,38,1987,13
27185,39,1837,96
27184,39,1040,70
27183,39,1427,69
27182,39,1404,59
27181,39,593,16
27180,39,873,34
27179,39,504,60
27178,39,1518,90
27177,39,659,81
27176,39,240,46
27175,39,1210,54
27174,39,1958,34
27173,40,1533,32
27172,40,1480,57
27171,40,474,25
27170,40,1127,14
27169,40,939,52
27168,40,1131,74
27167,40,933,43
27166,40,440,91
27165,41,1610,68
27164,41,521,12
27163,41,1505,10
27162,41,1693,51
27161,41,1044,19
27160,41,246,29
27159,41,1128,29
27158,41,263,50
27157,41,1465,81
27156,41,756,91
27155,41,1995,83
27154,41,1302,64
27153,41,314,26
27152,41,1126,56
27151,41,1157,43
27150,41,1916,41
27149,41,49,12
27148,41,1351,38
27147,42,1055,30
27146,42,373,73
27145,42,1211,41
27144,42,1636,76
27143,42,5,13
27142,42,275,23
27141,42,1945,81
27140,42,235,74
27139,43,753,14
27138,43,1282,70
27137,43,1732,61
27136,43,1190,84
27135,43,999,30
27134,43,1322,35
27133,43,1136,84
27132,43,1256,36
27131,43,1370,21
27130,43,463,9
27129,43,1419,82
27128,43,1791,19
27127,44,10,69
27126,44,372,21
27125,44,1829,87
27124,44,260,70
27123,44,1330,54
27122,44,1539,12
27121,44,1969,95
27120,44,465,11
27119,44,1677,47
27118,44,1903,49
27117,44,642,43
27116,44,344,7
27115,44,1886,9
27114,44,462,98
27113,44,133,32
27112,44,617,93
27111,44,622,28
27110,44,1979,70
27109,44,316,58
27108,44,1572,8
27107,45,1656,100
27106,45,1120,81
27105,45,946,52
27104,45,786,44
27103,45,1707,13
27102,45,365,98
27101,45,746,88
27100,45,1280,55
27099,46,1730,86
27098,46,554,21
27097,46,1823,50
27096,46,912,94
27095,46,578,83
27094,46,536,58
27093,46,438,3
27092,46,1748,74
27091,47,1557,52
27090,47,901,5
27089,47,630,40
27088,47,10,25
27087,47,1689,6
27086,47,305,15
27085,47,1914,77
27084,47,654,4
27083,48,1493,63
27082,48,639,51
27081,48,787,79
27080,48,1040,88
27079,48,419,76
27078,48,1727,61
27077,48,459,56
27076,48,443,1
27075,48,86,20
27074,48,690,29
27073,48,103,57
27072,48,387,26
27071,48,648,13
27070,48,723,84
27069,48,32,59
27068,48,328,11
27067,48,538,72
27066,48,867,46
27065,48,97,40
27064,48,1760,37
27063,49,1488,77
27062,49,1592,36
27061,49,1447,20
27060,49,1495,48
27059,49,1267,31
27058,49,1961,26
27057,49,815,79
27056,49,799,59
27055,50,446,5
27054,50,1519,76
27053,50,314,16
27052,50,804,84
27051,50,998,75
27050,50,564,75
27049,50,1514,27
27048,50,34,85
27047,51,536,59
27046,51,295,86
27045,51,315,57
27044,51,657,46
27043,51,768,58
27042,51,126,21
27041,51,1674,22
27040,51,1216,92
27039,52,97,22
27038,52,848,83
27037,52,911,19
27036,52,1748,97
27035,52,1993,94
27034,52,937,38
27033,52,1953,98
27032,52,280,19
27031,53,973,62
27030,53,919,8
27029,53,254,61
27028,53,72,42
27027,53,1751,53
27026,53,1466,36
27025,53,0,26
27024,53,568,87
27023,53,336,66
27022,53,1967,46
27021,53,83,1
27020,53,307,2
27019,53,981,40
27018,53,1036,14
27017,53,1601,16
27016,53,398,71
27015,53,1660,73
27014,53,744,45
27013,53,892,9
27012,53,301,14
27011,54,405,69
27010,54,1606,58
27009,54,1087,67
27008,54,185,12
27007,54,707,22
27006,54,602,72
27005,54,1784,62
27004,54,418,7
27003,54,760,57
27002,54,366,3
27001,54,1780,46
27000,54,992,98
26999,54,104,61
26998,54,1903,10
26997,54,1264,86
26996,54,941,18
26995,54,639,21
26994,54,1177,18
26993,55,1334,43
26992,55,570,49
26991,55,233,73
26990,55,818,98
26989,55,1187,94
26988,55,1490,82
26987,55,1847,73
26986,55,1298,40
26985,56,1141,33
26984,56,576,44
26983,56,757,31
26982,56,410,11
26981,56,1513,11
26980,56,175,97
26979,56,1312,26
26978,56,1475,9
26977,56,1640,8
26976,56,1178,63
26975,56,32,4
26974,56,858,37
26973,56,1870,86
26972,56,1162,1
26971,56,1915,22
26970,56,148,37
26969,56,323,76
26968,56,398,46
26967,56,179,44
26966,56,544,84
26965,57,825,36
26964,57,328,76
26963,57,288,54
26962,57,79,97
26961,57,828,65
26960,57,423,55
26959,57,650,47
26958,57,955,16
26957,58,452,22
26956,58,1872,58
26955,58,220,79
26954,58,1054,25
26953,58,604,100
26952,58,1937,72
26951,58,1905,21
26950,58,1774,5
26949,59,1547,87
26948,59,1553,44
26947,59,1561,31
26946,59,434,54
26945,59,984,48
26944,59,1442,33
26943,59,785,97
26942,59,1043,28
26941,59,253,65
26940,59,1098,86
26939,59,708,88
26938,59,936,67
26937,60,1257,8
26936,60,170,5
26935,60,1612,55
26934,60,1231,9
26933,60,1044,87
26932,60,1762,92
26931,60,1518,39
26930,60,914,24
26929,61,1918,87
26928,61,102,59
26927,61,490,17
26926,61,849,92
26925,61,1665,13
26924,61,893,29
26923,61,1210,22
26922,61,1779,36
26921,61,349,75
26920,61,1126,2
26919,61,1318,97
26918,61,1824,10
26917,61,19,63
26916,61,1267,4
26915,61,1754,25
26914,61,1056,98
26913,61,1148,4
26912,61,1221,69
26911,62,721,74
26910,62,436,11
26909,62,731,20
26908,62,887,25
26907,62,1457,91
26906,62,1630,34
26905,62,1010,35
26904,62,597,96
26903,63,1665,41
26902,63,850,62
26901,63,161,37
26900,63,1533,15
26899,63,1898,57
26898,63,1193,62
26897,63,574,90
26896,63,837,54
26895,63,1153,42
26894,63,860,25
26893,63,1419,93
26892,63,1514,57
26891,63,725,39
26890,63,1209,24
26889,63,1073,29
26888,63,1700,83
26887,63,384,46
26886,63,541,6
26885,63,1830,85
26884,63,964,98
26883,64,214,3
26882,64,1612,77
26881,64,1564,96
26880,64,327,75
26879,64,980,39
26878,64,815,99
26877,64,1856,83
26876,64,1756,43
26875,64,1865,18
26874,64,660,97
26873,64,111,42
26872,64,1810,3
26871,64,1641,11
26870,64,1721,22
26869,64,22,42
26868,64,1052,5
26867,64,1870,22
26866,64,1277,79
26865,65,1108,1
26864,65,1970,34
26863,65,1450,53
26862,65,1236,43
26861,65,117,27
26860,65,255,26
26859,65,472,1
26858,65,1291,66
26857,66,927,5
26856,66,1878,36
26855,66,144,69
26854,66,1181,25
26853,66,51,53
26852,66,1913,4
26851,66,731,94
26850,66,1559,29
26849,66,367,45
26848,66,1274,21
26847,66,1956,43
26846,66,553,29
26845,67,1548,63
26844,67,425,45
26843,67,192,52
26842,67,1204,73
26841,67,1151,72
26840,67,752,82
26839,67,1775,50
26838,67,1838,38
26837,67,232,45
26836,67,871,90
26835,67,648,71
26834,67,1325,38
26833,67,1614,92
26832,67,522,86
26831,67,169,51
26830,67,881,97
26829,67,89,50
26828,67,1406,57
26827,68,954,85
26826,68,493,34
26825,68,1547,86
26824,68,113,72
26823,68,845,57
26822,68,755,39
26821,68,708,32
26820,68,178,1
26819,68,1839,82
26818,68,833,32
26817,68,688,7
26816,68,1507,97
26815,69,1006,42
26814,69,456,100
26813,69,1283,79
26812,69,369,24
26811,69,13,37
26810,69,1139,73
26809,69,1658,37
26808,69,1346,66
26807,69,1004,19
26806,69,1665,66
26805,69,1265,39
26804,69,1411,37
26803,69,1592,89
26802,69,1135,79
26801,69,779,50
26800,69,1365,64
26799,69,1035,97
26798,69,1080,27
26797,69,519,54
26796,69,640,17
26795,70,1519,40
26794,70,1895,49
26793,70,1080,1
26792,70,552,24
26791,70,1746,44
26790,70,1629,84
26789,70,28,19
26788,70,1303,78
26787,71,271,95
26786,71,1452,19
26785,71,1757,49
26784,71,1297,77
26783,71,804,82
26782,71,1990,70
26781,71,970,66
26780,71,379,87
26779,71,1073,18
26778,71,332,2
26777,71,542,26
26776,71,153,63
26775,71,523,84
26774,71,404,76
26773,71,1357,60
26772,71,1316,62
26771,71,1800,4
26770,71,260,43
26769,72,649,75
26768,72,1941,45
26767,72,1531,63
26766,72,812,80
26765,72,1934,40
26764,72,1979,71
26763,72,1015,83
26762,72,870,38
26761,73,85,63
26760,73,258,70
26759,73,1625,1
26758,73,1079,61
26757,73,1901,10
26756,73,1439,66
26755,73,54,34
26754,73,868,42
26753,73,67,1
26752,73,1412,47
26751,73,823,71
26750,73,985,4
26749,74,1725,39
26748,74,1395,61
26747,74,1485,21
26746,74,368,70
26745,74,581,52
26744,74,627,5
26743,74,92,74
26742,74,1471,3
26741,75,1745,85
26740,75,486,2
26739,75,469,12
26738,75,1689,96
26737,75,747,99
26736,75,1821,84
26735,75,1276,66
26734,75,1895,66
26733,75,358,8
26732,75,724,4
26731,75,1793,9
26730,75,1389,84
26729,76,1514,65
26728,76,1730,3
26727,76,1634,17
26726,76,1075,65
26725,76,1893,41
26724,76,1690,58
26723,76,1232,1
26722,76,1794,7
26721,76,198,84
26720,76,619,26
26719,76,36,47
26718,76,28,83
26717,76,1675,79
26716,76,263,56
26715,76,292,76
26714,76,20,62
26713,76,917,87
26712,76,921,58
26711,76,1283,32
26710,76,780,37
26709,77,1672,28
26708,77,451,67
26707,77,1987,21
26706,77,914,4
26705,77,627,6
26704,77,1252,79
26703,77,1570,89
26702,77,388,22
26701,78,446,68
26700,78,1317,92
26699,78,452,73
26698,78,609,63
26697,78,967,81
26696,78,627,60
26695,78,1082,60
26694,78,721,47
26693,78,821,56
26692,78,783,18
26691,78,1402,53
26690,78,1984,58
26689,79,1305,68
26688,79,1635,21
26687,79,924,64
26686,79,1713,92
26685,79,529,20
26684,79,1025,80
26683,79,1432,18
26682,79,1151,20
26681,79,661,99
26680,79,214,31
26679,79,1371,35
26678,79,459,98
26677,80,1285,84
26676,80,858,9
26675,80,824,35
26674,80,112,55
26673,80,845,23
26672,80,646,3
26671,80,600,28
26670,80,1231,27
26669,80,154,29
26668,80,620,69
26667,80,521,67
26666,80,464,90
26665,81,288,73
26664,81,1165,91
26663,81,422,32
26662,81,645,43
26661,81,1998,54
26660,81,1811,9
26659,81,1181,99
26658,81,174,85
26657,82,1354,91
26656,82,781,44
26655,82,1211,83
26654,82,724,54
26653,82,1712,27
26652,82,863,10
26651,82,1314,4
26650,82,555,16
26649,83,270,46
26648,83,1508,47
26647,83,1996,98
26646,83,88,90
26645,83,1388,46
26644,83,874,75
26643,83,1571,100
26642,83,37,65
26641,83,75,59
26640,83,1044,1
26639,83,138,18
26638,83,1325,81
26637,83,1066,95
26636,83,840,58
26635,83,851,44
26634,83,77,31
26633,83,297,7
26632,83,885,80
26631,84,1837,40
26630,84,96,25
26629,84,1378,73
26628,84,1031,47
26627,84,900,44
26626,84,760,33
26625,84,1899,9
26624,84,1717,29
26623,84,1530,75
26622,84,1557,28
26621,84,1536,12
26620,84,345,64
26619,84,447,35
26618,84,1288,34
26617,84,782,77
26616,84,615,99
26615,84,1680,38
26614,84,74,65
26613,84,1676,50
26612,84,1218,96
26611,85,622,9
26610,85,1874,86
26609,85,1383,66
26608,85,953,75
26607,85,1378,48
26606,85,495,73
26605,85,5,70
26604,85,1710,81
26603,85,1822,43
26602,85,1276,72
26601,85,1876,60
26600,85,1171,100
26599,85,914,89
26598,85,707,30
26597,85,1019,64
26596,85,1328,20
26595,85,1253,81
26594,85,1012,41
26593,85,1299,66
26592,85,1664,34
26591,86,909,64
26590,86,921,59
26589,86,307,31
26588,86,1010,68
26587,86,1046,90
26586,86,942,42
26585,86,801,88
26584,86,1439,100
26583,87,70,14
26582,87,1876,33
26581,87,1567,2
26580,87,378,58
26579,87,557,37
26578,87,1296,22
26577,87,257,75
26576,87,916,13
26575,88,55,66
26574,88,1902,67
26573,88,662,6
26572,88,1708,34
26571,88,125,33
26570,88,1465,90
26569,88,861,50
26568,88,698,98
26567,88,369,34
26566,88,452,60
26565,88,1227,81
26564,88,1570,50
26563,89,512,90
26562,89,103,12
26561,89,977,14
26560,89,1721,67
26559,89,899,44
26558,89,1769,79
26557,89,151,81
26556,89,580,84
26555,89,1495,60
26554,89,1485,18
26553,89,1874,10
26552,89,1237,80
26551,89,1727,95
26550,89,264,11
26549,89,1371,40
26548,89,1915,23
26547,89,1471,89
26546,89,787,57
26545,89,38,68
26544,89,263,52
26543,90,418,19
26542,90,1142,70
26541,90,1086,65
26540,90,1685,79
26539,90,414,28
26538,90,1761,96
26537,90,1070,81
26536,90,1226,38
26535,90,1930,50
26534,90,765,72
26533,90,1386,56
26532,90,1599,25
26531,90,1697,66
26530,90,506,66
26529,90,419,29
26528,90,1529,94
26527,90,962,48
26526,90,817,59
26525,91,1211,48
26524,91,648,96
26523,91,510,74
26522,91,303,22
26521,91,1901,35
26520,91,708,33
26519,91,1582,34
26518,91,1649,39
26517,92,1610,89
26516,92,383,92
26515,92,519,3
26514,92,33,56
26513,92,299,41
26512,92,219,53
26511,92,1743,27
26510,92,660,44
26509,92,900,99
26508,92,350,49
26507,92,1455,17
26506,92,651,25
26505,92,101,88
26504,92,67,14
26503,92,1718,80
26502,92,1874,31
26501,92,280,83
26500,92,106,58
26499,92,1157,33
26498,92,1765,50
26497,93,794,8
26496,93,1449,85
26495,93,1799,2
26494,93,1722,94
26493,93,1745,6
26492,93,692,25
26491,93,1887,42
26490,93,666,46
26489,93,1872,42
26488,93,224,72
26487,93,1190,44
26486,93,1113,26
26485,94,1818,27
26484,94,1054,79
26483,94,1314,12
26482,94,607,5
26481,94,319,2
26480,94,604,43
26479,94,1171,73
26478,94,712,69
26477,95,1283,60
26476,95,623,23
26475,95,1458,63
26474,95,1792,78
26473,95,1204,13
26472,95,522,7
26471,95,1142,3
26470,95,677,81
26469,95,151,85
26468,95,669,54
26467,95,1407,32
26466,95,563,91
26465,96,191,22
26464,96,1726,23
26463,96,1990,20
26462,96,1147,38
26461,96,1781,21
26460,96,1286,7
26459,96,892,11
26458,96,380,87
26457,96,800,73
26456,96,9,80
26455,96,808,36
26454,96,1255,68
26453,97,1203,19
26452,97,846,83
26451,97,1083,47
26450,97,425,79
26449,97,212,25
26448,97,1425,92
26447,97,1475,88
26446,97,1581,80
26445,98,1716,55
26444,98,1595,14
26443,98,1671,9
26442,98,1012,70
26441,98,1066,72
26440,98,1100,53
26439,98,722,74
26438,98,1553,25
26437,99,1296,81
26436,99,67,31
26435,99,944,82
26434,99,1713,49
26433,99,1239,41
26432,99,328,24
26431,99,1982,100
26430,99,190,36
26429,99,681,66
26428,99,247,63
26427,99,1895,58
26426,99,1654,59
26425,100,585,48
26424,100,492,89
26423,100,1414,90
26422,100,1566,19
26421,100,1791,14
26420,100,929,13
26419,100,1736,81
26418,100,901,73
26417,101,1599,73
26416,101,83,74
26415,101,1080,73
26414,101,154,58
26413,101,1477,75
26412,101,828,46
26411,101,453,2
26410,101,44,1
26409,101,446,9
26408,101,489,70
26407,101,677,16
26406,101,1153,53
26405,102,752,6
26404,102,1620,95
26403,102,1423,97
26402,102,1446,53
26401,102,627,48
26400,102,235,69
26399,102,95,86
26398,102,1115,93
26397,102,909,65
26396,102,1481,94
26395,102,541,41
26394,102,354,88
26393,103,227,54
26392,103,382,16
26391,103,151,44
26390,103,1302,90
26389,103,1669,89
26388,103,385,41
26387,103,1834,16
26386,103,1896,6
26385,103,814,75
26384,103,420,50
26383,103,897,76
26382,103,1303,94
26381,104,1175,82
26380,104,1926,60
26379,104,1731,79
26378,104,1066,61
26377,104,1004,64
26376,104,909,31
26375,104,478,4
26374,104,991,56
26373,104,407,61
26372,104,312,95
26371,104,476,75
26370,104,1146,83
26369,104,331,27
26368,104,1992,36
26367,104,1561,59
26366,104,171,45
26365,104,1534,81
26364,104,887,66
26363,104,70,90
26362,104,1788,46
26361,105,1266,25
26360,105,1270,24
26359,105,821,48
26358,105,1415,85
26357,105,1734,25
26356,105,1328,20
26355,105,672,1
26354,105,1579,71
26353,105,803,13
26352,105,1441,59
26351,105,1173,86
26350,105,1849,23
26349,106,185,81
26348,106,286,42
26347,106,1241,3
26346,106,422,18
26345,106,1585,97
26344,106,1751,66
26343,106,266,29
26342,106,1166,66
26341,106,1986,83
26340,106,1418,46
26339,106,375,28
26338,106,695,82
26337,106,1911,65
26336,106,1979,75
26335,106,1206,71
26334,106,397,47
26333,106,120,81
26332,106,1221,20
26331,106,1498,12
26330,106,807,60
26329,107,1786,44
26328,107,1783,70
26327,107,628,40
26326,107,137,3
26325,107,1607,23
26324,107,1506,74
26323,107,1316,12
26322,107,1856,82
26321,108,1439,29
26320,108,59,10
26319,108,526,72
26318,108,44,2
26317,108,935,90
26316,108,596,16
26315,108,1592,28
26314,108,1602,20
26313,108,0,87
26312,108,762,59
26311,108,278,23
26310,108,369,81
26309,109,1975,29
26308,109,1227,67
26307,109,525,4
26306,109,854,72
26305,109,1408,45
26304,109,1672,72
26303,109,202,19
26302,109,796,37
26301,109,1668,52
26300,109,169,64
26299,109,757,3
26298,109,1643,56
26297,109,1239,9
26296,109,482,13
26295,109,1822,90
26294,109,868,99
26293,109,507,54
26292,109,1982,74
26291,109,704,15
26290,109,1820,70
26289,110,988,37
26288,110,1521,9
26287,110,744,90
26286,110,1817,62
26285,110,1430,32
26284,110,1375,5
26283,110,885,28
26282,110,1464,65
26281,110,7,61
26280,110,601,19
26279,110,1971,27
26278,110,551,52
26277,110,1849,65
26276,110,610,40
26275,110,1234,88
26274,110,1260,13
26273,110,1692,4
26272,110,1712,2
26271,111,264,12
26270,111,1153,62
26269,111,143,95
26268,111,1016,67
