3865,58,396,5
3864,58,470,5
3863,59,30,1
3862,59,209,1
3861,59,406,8
3860,59,9,6
3859,60,50,6
3858,60,63,8
3857,60,223,4
3856,60,482,8
3855,61,46,5
3854,61,62,8
3853,61,103,8
3852,61,137,2
3851,61,24,7
3850,62,227,7
3849,62,376,6
3848,62,218,3
3847,62,400,3
3846,62,237,10
3845,63,83,3
3844,63,87,7
3843,63,392,6
3842,63,375,6
3841,64,180,8
3840,64,376,7
3839,64,440,5
3838,64,342,5
3837,65,196,10
3836,65,137,2
3835,65,481,1
3834,65,334,8
3833,65,396,3
3832,66,211,1
3831,66,453,6
3830,66,473,9
3829,67,107,2
3828,67,135,8
3827,67,205,2
3826,67,121,1
3825,67,28,6
3824,68,53,4
3823,68,101,1
3822,68,189,6
3821,68,175,9
3820,69,65,2
3819,69,70,9
3818,69,75,5
3817,69,293,1
3816,70,119,4
3815,70,152,4
3814,70,371,1
3813,70,370,7
3812,71,40,2
3811,71,129,1
3810,71,341,5
3809,71,87,5
3808,71,215,6
3807,72,113,2
3806,72,156,3
3805,72,96,3
3804,72,334,3
3803,72,116,5
3802,73,44,7
3801,73,93,2
3800,73,382,6
3799,74,118,8
3798,74,452,5
3797,74,123,9
3796,74,279,9
3795,74,439,5
3794,75,94,3
3793,75,105,1
3792,75,90,1
3791,76,59,2
3790,76,441,1
3789,76,219,7
3788,77,78,6
3787,77,108,9
3786,77,440,4
3785,78,120,6
3784,78,269,4
3783,78,328,8
3782,79,54,7
3781,79,81,2
3780,79,90,1
3779,79,83,8
3778,80,66,7
3777,80,141,6
3776,80,155,4
3775,80,317,7
3774,81,413,5
3773,81,96,7
3772,81,448,10
3771,81,76,1
3770,82,229,6
3769,82,110,4
3768,82,256,1
3767,82,139,1
3766,83,371,3
3765,83,328,2
3764,83,491,10
3763,83,66,3
3762,84,68,5
3761,84,226,7
3760,84,337,9
3759,85,421,9
3758,85,342,9
3757,85,234,9
3756,85,368,9
3755,85,8,1
3754,86,116,10
3753,86,114,2
3752,86,479,2
3751,86,28,4
3750,87,341,10
3749,87,384,10
3748,87,452,9
3747,87,421,3
3746,88,61,9
3745,88,126,6
3744,88,471,9
3743,89,232,7
3742,89,242,1
3741,89,115,10
3740,89,368,6
3739,89,47,1
3738,90,485,6
3737,90,188,2
3736,90,368,4
3735,90,352,5
3734,90,265,5
3733,91,81,8
3732,91,95,7
3731,91,139,1
3730,91,161,5
3729,92,111,7
3728,92,397,10
3727,92,129,4
3726,92,356,10
3725,93,414,8
3724,93,255,2
3723,93,447,10
3722,93,76,10
3721,93,440,5
3720,94,110,9
3719,94,305,7
3718,94,451,6
3717,94,249,3
3716,94,409,4
3715,95,100,10
3714,95,422,4
3713,95,242,8
3712,95,28,7
3711,96,67,8
3710,96,403,10
3709,96,243,1
3708,96,228,8
3707,97,90,7
3706,97,136,4
3705,97,290,8
3704,97,34,10
3703,98,74,9
3702,98,148,6
3701,98,100,3
3700,98,284,10
3699,98,360,4
3698,99,66,1
3697,99,245,2
3696,99,404,6
3695,99,172,10
3694,99,147,3
3693,100,79,3
3692,100,258,7
3691,100,374,4
3690,100,380,3
3689,100,34,6
3688,101,170,5
3687,101,407,10
3686,101,435,5
3685,101,218,2
3684,101,18,4
3683,102,85,7
3682,102,178,9
3681,102,487,6
3680,103,110,3
3679,103,160,1
3678,103,189,3
3677,104,65,8
3676,104,498,4
3675,104,485,7
3674,104,78,10
3673,105,193,4
3672,105,288,6
3671,105,435,4
3670,105,80,4
3669,106,53,3
3668,106,349,7
3667,106,157,8
3666,106,7,1
3665,107,98,7
3664,107,342,3
3663,107,330,3
3662,107,139,8
3661,107,325,10
3660,108,196,1
3659,108,355,9
3658,108,437,2
3657,108,302,3
3656,108,69,3
3655,109,96,5
3654,109,479,3
3653,109,340,3
3652,109,399,8
3651,109,358,1
3650,110,421,6
3649,110,281,10
3648,110,466,10
3647,110,7,9
3646,111,297,9
3645,111,282,2
3644,111,240,8
3643,111,361,5
3642,112,92,7
3641,112,179,10
3640,112,419,4
3639,112,200,10
3638,112,205,8
3637,113,123,7
3636,113,149,1
3635,113,150,5
3634,113,188,5
3633,114,402,10
3632,114,479,10
3631,114,458,3
3630,114,342,8
3629,115,76,10
3628,115,190,7
3627,115,475,4
3626,115,334,3
3625,116,355,4
3624,116,157,5
3623,116,129,3
3622,116,75,7
3621,117,71,3
3620,117,120,7
3619,117,147,8
3618,117,200,6
3617,118,223,10
3616,118,309,1
3615,118,313,8
3614,119,166,4
3613,119,219,3
3612,119,437,10
3611,119,86,8
3610,120,420,5
3609,120,405,9
3608,120,481,7
3607,120,317,2
3606,121,90,5
3605,121,146,2
3604,121,460,9
3603,121,174,2
3602,121,153,10
3601,122,101,8
3600,122,199,5
3599,122,256,3
3598,122,407,10
3597,122,471,10
3596,123,287,4
3595,123,492,9
3594,123,390,4
3593,123,107,1
3592,123,328,7
3591,124,82,3
3590,124,181,2
3589,124,342,4
3588,124,135,10
3587,124,112,6
3586,125,84,10
3585,125,422,4
3584,125,168,7
3583,125,407,9
3582,125,130,1
3581,126,209,3
3580,126,368,2
3579,126,293,10
3578,126,490,2
3577,127,104,10
3576,127,465,4
3575,127,315,9
3574,127,319,6
3573,128,77,8
3572,128,359,1
3571,128,289,10
3570,128,412,7
3569,128,481,5
3568,129,212,2
3567,129,232,4
3566,129,147,9
3565,129,368,4
3564,129,107,6
3563,130,89,10
3562,130,208,9
3561,130,158,6
3560,130,448,7
3559,131,129,9
3558,131,153,1
3557,131,228,10
3556,131,86,6
3555,132,119,8
3554,132,140,3
3553,132,142,7
3552,132,39,3
3551,132,25,5
3550,133,87,3
3549,133,184,8
3548,133,294,8
3547,133,212,5
3546,134,89,2
3545,134,382,8
3544,134,446,4
3543,134,283,2
3542,135,87,4
3541,135,154,6
3540,135,200,8
3539,135,250,4
3538,136,206,5
3537,136,173,3
3536,136,276,5
3535,136,440,1
3534,136,387,4
3533,137,90,5
3532,137,261,3
3531,137,364,6
3530,137,281,3
3529,138,99,3
3528,138,213,8
3527,138,258,1
3526,138,293,7
3525,139,226,5
3524,139,412,4
3523,139,335,8
3522,139,261,9
3521,140,314,1
3520,140,399,4
3519,140,421,1
3518,141,165,3
3517,141,168,4
3516,141,390,5
3515,141,233,1
3514,141,392,5
3513,142,343,7
3512,142,189,8
3511,142,203,9
3510,142,325,4
3509,143,120,7
3508,143,268,8
3507,143,430,4
3506,143,163,5
3505,143,346,9
3504,144,86,4
3503,144,176,8
3502,144,235,2
3501,144,450,9
3500,145,101,9
3499,145,439,9
3498,145,454,1
3497,145,16,1
3496,145,15,8
3495,146,464,1
3494,146,317,6
3493,146,151,1
3492,146,379,4
3491,146,102,5
3490,147,175,9
3489,147,342,9
3488,147,276,4
3487,147,36,7
3486,147,494,9
3485,148,275,6
3484,148,256,1
3483,148,309,6
3482,148,168,7
3481,149,178,4
3480,149,289,7
3479,149,492,10
3478,149,416,6
3477,149,96,3
3476,150,210,9
3475,150,264,10
3474,150,406,1
3473,150,64,2
3472,150,69,4
3471,151,100,9
3470,151,392,10
3469,151,179,9
3468,151,66,3
3467,152,77,3
3466,152,231,5
3465,152,405,1
3464,153,273,2
3463,153,495,3
3462,153,325,5
3461,154,208,2
3460,154,377,8
3459,154,279,9
3458,154,8,1
3457,154,138,9
3456,155,158,1
3455,155,242,10
3454,155,295,5
3453,156,89,6
3452,156,162,9
3451,156,387,6
3450,156,428,4
3449,156,456,1
3448,157,156,2
3447,157,204,3
3446,157,282,4
3445,158,384,6
3444,158,390,7
3443,158,396,1
3442,158,361,10
3441,159,116,5
3440,159,234,7
3439,159,285,2
3438,159,10,3
3437,159,465,5
3436,160,300,7
3435,160,422,7
3434,160,185,8
3433,160,79,5
3432,160,233,1
3431,161,362,8
3430,161,173,8
3429,161,165,6
3428,161,466,2
3427,161,191,3
3426,162,141,7
3425,162,279,4
3424,162,485,1
3423,163,127,10
3422,163,297,3
3421,163,451,4
3420,164,111,3
3419,164,172,4
3418,164,464,7
3417,164,171,8
3416,165,216,7
3415,165,422,7
3414,165,184,2
3413,165,48,10
3412,166,409,7
3411,166,459,6
3410,166,392,6
3409,167,161,3
3408,167,173,9
3407,167,257,7
3406,167,365,1
3405,168,327,6
3404,168,290,1
3403,168,439,4
3402,168,359,7
3401,169,143,8
3400,169,256,9
3399,169,257,4
3398,169,234,1
3397,170,291,9
3396,170,405,8
3395,170,176,6
3394,170,404,9
3393,171,134,5
3392,171,252,8
3391,171,485,9
3390,171,165,10
3389,172,148,3
3388,172,320,2
3387,172,383,4
3386,172,380,9
3385,172,139,4
3384,173,205,10
3383,173,463,2
3382,173,180,4
3381,174,117,10
3380,174,243,8
3379,174,335,4
3378,174,345,5
3377,174,29,5
3376,175,234,7
3375,175,408,8
3374,175,421,2
3373,176,289,1
3372,176,335,2
3371,176,278,9
3370,176,69,5
3369,176,239,3
3368,177,110,9
3367,177,368,5
3366,177,454,9
3365,177,51,5
3364,177,391,7
3363,178,346,4
3362,178,202,4
3361,178,222,9
3360,178,273,2
3359,178,336,9
3358,179,239,3
3357,179,358,8
3356,179,185,1
3355,179,97,10
3354,180,157,10
3353,180,282,2
3352,180,342,1
3351,180,33,10
3350,180,76,3
3349,181,391,2
3348,181,481,1
3347,181,222,4
3346,182,100,4
3345,182,244,2
3344,182,256,4
3343,182,450,8
3342,183,92,1
3341,183,253,3
3340,183,344,6
3339,183,360,7
3338,183,431,10
3337,184,250,7
3336,184,249,7
3335,184,368,6
3334,184,455,7
3333,185,129,9
3332,185,331,9
3331,185,349,3
3330,186,124,8
3329,186,467,1
3328,186,497,8
3327,186,465,7
3326,187,162,6
3325,187,324,5
3324,187,325,4
3323,187,300,1
3322,188,207,1
3321,188,219,10
3320,188,334,9
3319,188,38,8
3318,188,499,8
3317,189,131,8
3316,189,334,5
3315,189,297,7
3314,189,495,8
3313,190,490,4
3312,190,206,4
3311,190,409,3
3310,191,142,7
3309,191,277,5
3308,191,498,5
3307,191,409,2
3306,192,161,4
3305,192,247,8
3304,192,361,5
3303,193,125,7
3302,193,211,10
3301,193,340,4
3300,193,20,3
3299,193,7,10
3298,194,160,6
3297,194,398,5
3296,194,208,9
3295,194,179,1
3294,194,476,6
3293,195,149,5
3292,195,230,10
3291,195,322,5
3290,196,482,3
3289,196,295,3
3288,196,328,1
3287,196,470,6
3286,197,178,2
3285,197,407,4
3284,197,405,1
3283,198,122,4
3282,198,313,8
3281,198,349,10
3280,198,196,5
3279,199,140,1
3278,199,336,3
3277,199,219,3
3276,200,220,2
3275,200,390,1
3274,200,296,3
3273,200,494,9
3272,201,112,4
3271,201,412,7
3270,201,420,5
3269,201,228,7
3268,202,196,10
3267,202,454,2
3266,202,325,3
3265,203,174,7
3264,203,381,1
3263,203,394,10
3262,203,48,8
3261,203,401,3
3260,204,246,4
3259,204,471,10
3258,204,390,9
3257,204,127,8
3256,204,203,5
3255,205,186,3
3254,205,245,10
3253,205,237,2
3252,206,443,6
3251,206,424,3
3250,206,453,2
3249,206,155,7
3248,207,272,1
3247,207,298,8
3246,207,352,5
3245,208,236,4
3244,208,331,3
3243,208,267,6
3242,208,434,7
3241,209,125,4
3240,209,499,1
3239,209,387,10
3238,209,195,9
3237,209,356,2
3236,210,377,1
3235,210,358,9
3234,210,438,7
3233,210,78,10
3232,211,268,4
3231,211,314,8
3230,211,291,2
3229,211,226,7
3228,212,428,7
3227,212,458,2
3226,212,336,1
3225,212,139,8
3224,213,368,2
3223,213,355,7
3222,213,363,10
3221,213,325,9
3220,213,422,7
3219,214,159,6
3218,214,465,3
3217,214,267,10
3216,214,219,3
3215,215,107,6
3214,215,385,9
3213,215,352,8
3212,215,259,2
3211,216,255,7
3210,216,314,1
3209,216,495,5
3208,217,116,1
3207,217,231,4
3206,217,368,6
3205,217,406,9
3204,218,213,6
3203,218,297,3
3202,218,324,3
3201,218,492,3
3200,219,395,6
3199,219,441,3
3198,219,413,1
3197,220,408,8
3196,220,237,7
3195,220,377,1
3194,220,259,5
3193,221,137,9
3192,221,341,5
3191,221,395,1
3190,221,498,10
3189,221,474,8
3188,222,128,1
3187,222,461,7
3186,222,479,5
3185,222,66,9
3184,222,39,4
3183,223,249,4
3182,223,463,7
3181,223,392,9
3180,223,258,3
3179,223,492,10
3178,224,123,2
3177,224,261,6
3176,224,423,9
3175,224,111,10
3174,225,161,10
3173,225,288,7
3172,225,419,1
3171,225,472,2
3170,226,339,2
3169,226,420,1
3168,226,478,7
3167,226,394,4
3166,227,158,5
3165,227,382,6
3164,227,233,10
3163,227,450,1
3162,228,351,10
3161,228,309,4
3160,228,237,4
3159,228,396,5
3158,229,171,6
3157,229,379,5
3156,229,425,9
3155,229,292,3
3154,230,251,1
3153,230,298,3
3152,230,364,7
3151,230,354,10
3150,231,279,8
3149,231,392,4
3148,231,329,3
3147,231,44,1
3146,231,429,6
3145,232,421,6
3144,232,305,10
3143,232,360,8
3142,232,430,9
3141,232,157,9
3140,233,134,9
3139,233,360,4
3138,233,380,1
3137,233,87,8
3136,234,418,3
3135,234,416,8
3134,234,361,9
3133,235,396,1
3132,235,346,5
3131,235,368,1
3130,235,429,1
3129,236,255,3
3128,236,411,7
3127,236,356,5
3126,236,409,7
3125,237,125,2
3124,237,241,4
3123,237,456,6
3122,237,488,3
3121,237,21,3
3120,238,195,4
3119,238,293,1
3118,238,403,3
3117,238,202,5
3116,239,315,4
3115,239,352,8
3114,239,244,4
3113,239,287,4
3112,239,476,9
3111,240,140,10
3110,240,268,4
3109,240,247,9
3108,241,304,7
3107,241,387,3
3106,241,400,9
3105,241,103,5
3104,242,273,9
3103,242,243,6
3102,242,296,9
3101,242,13,1
3100,242,474,10
3099,243,293,10
3098,243,391,6
3097,243,466,2
3096,244,474,10
3095,244,345,1
3094,244,281,8
3093,244,78,5
3092,245,472,9
3091,245,288,8
3090,245,410,5
3089,245,429,8
3088,245,285,10
3087,246,410,9
3086,246,261,6
3085,246,462,1
3084,247,285,8
3083,247,293,5
3082,247,436,1
3081,247,63,4
3080,248,186,1
3079,248,257,5
3078,248,338,8
3077,248,276,6
3076,249,468,3
3075,249,366,7
3074,249,443,10
3073,249,20,9
3072,250,361,8
3071,250,468,1
3070,250,422,7
3069,251,445,10
3068,251,351,3
3067,251,268,6
3066,251,29,2
3065,252,260,10
3064,252,379,9
3063,252,468,10
3062,252,204,1
3061,252,347,7
3060,253,334,8
3059,253,459,9
3058,253,478,3
3057,253,336,4
3056,254,222,8
3055,254,321,1
3054,254,478,5
3053,254,387,2
3052,255,369,4
3051,255,354,5
3050,255,400,4
3049,256,482,10
3048,256,495,9
3047,256,265,3
3046,257,243,7
3045,257,372,6
3044,257,332,7
3043,257,361,10
3042,258,473,2
3041,258,474,9
3040,258,393,2
3039,258,284,1
3038,259,156,5
3037,259,362,1
3036,259,383,5
3035,260,363,3
3034,260,433,1
3033,260,373,6
3032,261,300,3
3031,261,305,9
3030,261,425,7
3029,262,135,3
3028,262,280,8
3027,262,417,8
3026,262,73,9
3025,262,363,2
3024,263,225,10
3023,263,294,4
3022,263,472,10
3021,264,343,1
3020,264,442,5
3019,264,470,7
3018,264,92,7
3017,265,219,3
3016,265,270,10
3015,265,412,4
3014,265,436,10
3013,265,357,6
3012,266,155,1
3011,266,349,6
3010,266,403,4
3009,266,10,5
3008,266,228,1
3007,267,158,10
3006,267,313,1
3005,267,328,3
3004,267,430,2
3003,267,178,8
3002,268,307,7
3001,268,274,10
3000,268,293,2
2999,268,218,4
2998,269,256,9
2997,269,392,10
2996,269,343,7
2995,269,171,10
2994,269,206,9
2993,270,484,7
2992,270,362,2
2991,270,445,10
2990,270,250,2
2989,271,249,4
2988,271,388,2
2987,271,430,6
2986,271,112,10
2985,271,455,10
2984,272,369,9
2983,272,346,8
2982,272,358,8
2981,272,103,8
2980,273,274,4
2979,273,492,4
2978,273,487,4
2977,273,402,5
2976,274,487,5
2975,274,383,6
2974,274,481,2
2973,274,355,4
2972,274,215,7
2971,275,336,1
2970,275,360,1
2969,275,457,5
2968,276,248,6
2967,276,305,4
2966,276,330,9
2965,277,404,7
2964,277,424,3
2963,277,464,2
2962,277,197,7
2961,278,251,4
2960,278,492,10
2959,278,291,7
2958,278,430,1
2957,279,352,2
2956,279,364,7
2955,279,282,4
2954,279,32,3
2953,280,465,10
2952,280,429,9
2951,280,495,8
2950,281,164,3
2949,281,483,10
2948,281,491,5
2947,281,478,7
2946,282,224,7
2945,282,346,8
2944,282,481,9
2943,282,20,10
2942,283,245,4
2941,283,292,3
2940,283,342,10
2939,284,269,4
2938,284,459,9
2937,284,307,5
2936,284,255,2
2935,285,457,5
2934,285,337,4
2933,285,399,8
2932,285,39,1
2931,286,269,9
2930,286,332,10
2929,286,398,4
2928,286,483,3
2927,287,273,5
2926,287,321,9
2925,287,455,1
2924,287,190,9
2923,288,493,5
2922,288,393,4
2921,288,291,1
2920,288,486,6
2919,289,493,7
2918,289,399,5
2917,289,322,5
2916,289,241,10
2915,289,401,6
2914,290,289,5
2913,290,491,8
2912,290,418,5
2911,290,458,8
2910,290,116,3
2909,291,241,6
2908,291,319,10
2907,291,368,3
2906,291,441,9
2905,292,477,5
2904,292,346,7
2903,292,482,2
2902,293,355,2
2901,293,388,2
2900,293,489,5
2899,293,312,9
2898,294,372,1
2897,294,343,9
2896,294,434,3
2895,294,120,8
2894,294,225,3
2893,295,480,8
2892,295,419,4
2891,295,348,3
2890,295,456,10
2889,296,215,1
2888,296,336,8
2887,296,352,6
2886,296,309,10
2885,297,403,2
2884,297,407,2
2883,297,417,9
2882,297,342,8
2881,298,151,3
2880,298,304,7
2879,298,334,6
2878,298,10,7
2877,299,228,4
2876,299,349,4
2875,299,462,3
2874,299,486,9
2873,300,418,8
2872,300,394,9
2871,300,366,10
2870,300,191,3
2869,301,154,6
2868,301,305,7
2867,301,331,8
2866,301,456,3
2865,302,193,5
2864,302,354,8
2863,302,453,1
2862,302,19,8
2861,302,191,5
2860,303,244,5
2859,303,375,2
2858,303,478,9
2857,303,120,4
2856,304,335,7
2855,304,363,10
2854,304,429,10
2853,304,210,2
2852,304,79,8
2851,305,381,7
2850,305,427,4
2849,305,353,1
2848,305,221,6
2847,305,289,7
2846,306,291,9
2845,306,406,7
2844,306,380,6
2843,306,32,6
2842,306,455,9
2841,307,212,4
2840,307,394,2
2839,307,371,5
2838,307,312,7
2837,308,173,9
2836,308,314,7
2835,308,472,8
2834,308,268,7
2833,308,287,10
2832,309,256,5
2831,309,465,4
2830,309,327,4
2829,309,494,9
2828,310,264,1
2827,310,348,2
2826,310,394,7
2825,310,14,8
2824,311,212,1
2823,311,485,2
2822,311,444,6
2821,311,106,7
2820,311,180,7
2819,312,179,8
2818,312,487,5
2817,312,314,3
2816,313,333,5
2815,313,370,5
2814,313,422,8
2813,313,255,7
2812,313,230,1
2811,314,262,2
2810,314,346,9
2809,314,393,5
2808,314,345,3
2807,314,380,6
2806,315,412,1
2805,315,446,2
2804,315,351,8
2803,315,211,9
2802,316,260,8
2801,316,328,9
2800,316,441,5
2799,316,51,1
2798,317,270,3
2797,317,344,1
2796,317,452,7
2795,318,173,4
2794,318,367,1
2793,318,386,2
2792,318,437,6
2791,319,416,5
2790,319,431,10
2789,319,441,7
2788,319,33,5
2787,320,443,7
2786,320,462,2
2785,320,334,5
2784,320,322,2
2783,320,279,2
2782,321,447,9
2781,321,364,2
2780,321,467,9
2779,321,39,3
2778,322,397,5
2777,322,495,2
2776,322,366,6
2775,322,404,5
2774,323,288,3
2773,323,343,3
2772,323,378,10
2771,323,75,1
2770,324,479,4
2769,324,475,5
2768,324,464,3
2767,324,393,2
2766,324,433,6
2765,325,399,4
2764,325,485,6
2763,325,369,10
2762,325,478,10
2761,326,272,4
2760,326,447,2
2759,326,494,5
2758,326,131,2
2757,326,225,1
2756,327,476,2
2755,327,430,10
2754,327,347,10
2753,327,395,6
2752,327,303,1
2751,328,337,2
2750,328,376,5
2749,328,455,4
2748,328,17,4
2747,328,420,1
2746,329,190,8
2745,329,456,4
2744,329,484,2
2743,329,338,8
2742,329,278,9
2741,330,235,5
2740,330,383,9
2739,330,465,10
2738,330,7,2
2737,330,174,6
2736,331,383,4
2735,331,386,10
2734,331,426,8
2733,331,391,5
2732,331,218,3
2731,332,456,7
2730,332,424,2
2729,332,352,2
2728,332,0,8
2727,333,256,1
2726,333,479,2
2725,333,484,3
2724,333,496,7
2723,333,309,2
2722,334,345,6
2721,334,338,10
2720,334,368,4
2719,334,465,5
2718,335,351,8
2717,335,411,4
2716,335,369,8
2715,335,248,9
2714,336,189,3
2713,336,352,4
2712,336,382,10
2711,336,398,7
2710,337,468,3
2709,337,485,10
2708,337,387,5
2707,337,482,2
2706,338,229,3
2705,338,472,10
2704,338,350,5
2703,338,8,8
2702,339,387,8
2701,339,397,6
2700,339,461,9
2699,339,449,1
2698,340,245,6
2697,340,362,9
2696,340,483,3
2695,340,202,9
2694,341,373,8
2693,341,422,9
2692,341,405,8
2691,341,450,8
2690,342,362,5
2689,342,408,7
2688,342,360,2
2687,343,387,4
2686,343,434,2
2685,343,453,7
2684,343,443,6
2683,344,360,1
2682,344,475,8
2681,344,467,1
2680,344,128,2
2679,344,490,9
2678,345,327,1
2677,345,350,9
2676,345,498,1
2675,345,155,2
2674,346,444,4
2673,346,480,9
2672,346,409,10
2671,346,118,3
2670,347,177,9
2669,347,478,2
2668,347,410,8
2667,347,491,4
2666,347,87,4
2665,348,455,9
2664,348,442,3
2663,348,474,10
2662,348,59,7
2661,348,352,2
2660,349,364,3
2659,349,438,5
2658,349,435,5
2657,350,286,4
2656,350,395,9
2655,350,391,1
2654,350,162,10
2653,350,80,9
2652,351,402,1
2651,351,386,7
2650,351,450,7
2649,351,433,5
2648,351,135,7
2647,352,405,4
2646,352,388,4
2645,352,358,2
2644,352,104,7
2643,352,205,6
2642,353,273,7
2641,353,456,10
2640,353,446,6
2639,353,192,4
2638,354,419,7
2637,354,425,8
2636,354,360,3
2635,355,465,3
2634,355,369,5
2633,355,387,6
2632,355,73,3
2631,356,193,1
2630,356,408,8
2629,356,467,4
2628,357,271,9
2627,357,431,4
2626,357,403,5
2625,357,38,7
2624,358,409,9
2623,358,444,6
2622,358,385,7
2621,358,343,9
2620,359,266,4
2619,359,456,2
2618,359,384,9
2617,359,25,3
2616,360,206,8
2615,360,361,5
2614,360,434,9
2613,360,287,6
2612,361,452,2
2611,361,403,5
2610,361,368,3
2609,362,381,10
2608,362,398,3
2607,362,436,6
2606,362,296,3
2605,362,148,9
2604,363,496,7
2603,363,456,2
2602,363,450,10
2601,363,243,4
2600,364,250,8
2599,364,497,9
2598,364,417,10
2597,364,210,6
2596,365,296,1
2595,365,371,3
2594,365,439,1
2593,366,322,6
2592,366,463,9
2591,366,370,10
2590,366,261,9
2589,366,67,10
2588,367,430,6
2587,367,451,10
2586,367,473,6
2585,367,39,7
2584,367,324,9
2583,368,384,1
2582,368,371,4
2581,368,418,10
2580,368,53,4
2579,368,210,5
2578,369,471,8
2577,369,441,5
2576,369,480,4
2575,369,86,6
2574,370,240,7
2573,370,472,9
2572,370,412,4
2571,370,0,9
2570,371,186,8
2569,371,488,3
2568,371,441,10
2567,371,281,6
2566,371,20,10
2565,372,418,8
2564,372,381,3
2563,372,485,3
2562,372,474,9
2561,373,283,10
2560,373,388,3
2559,373,387,5
2558,373,468,3
2557,373,26,1
2556,374,218,4
2555,374,437,5
2554,374,478,4
2553,374,417,3
2552,375,193,1
2551,375,443,2
2550,375,434,6
2549,375,218,4
